Type	Rank	Freq	Range	NormFreq	NormRange
congresso brasileiro de	1427	182	1	163.958	1.000
dos investimentos em	1427	182	1	163.958	1.000
et al em	1427	182	1	163.958	1.000
et al no	1427	182	1	163.958	1.000
na formação de	1427	182	1	163.958	1.000
por parte de	1427	182	1	163.958	1.000
solução de problemas	1427	182	1	163.958	1.000
de belo horizonte	1441	181	1	163.057	1.000
de de junho	1441	181	1	163.057	1.000
de empresas que	1441	181	1	163.057	1.000
de fomento à	1441	181	1	163.057	1.000
em mais de	1441	181	1	163.057	1.000
no ensino fundamental	1441	181	1	163.057	1.000
à pesquisa científica	1441	181	1	163.057	1.000
classificação internacional de	1456	180	1	162.156	1.000
da cadeia de	1456	180	1	162.156	1.000
das instituições de	1456	180	1	162.156	1.000
de apoio às	1456	180	1	162.156	1.000
os indicadores de	1456	180	1	162.156	1.000
reciis icict fiocruz	1456	180	1	162.156	1.000
capacidades de inovação	1474	179	1	161.256	1.000
das redes sociais	1474	179	1	161.256	1.000
disponível em https	1474	179	1	161.256	1.000
geração de inovação	1474	179	1	161.256	1.000
processo de formação	1474	179	1	161.256	1.000
treating patients with	1474	179	1	161.256	1.000
º de de	1474	179	1	161.256	1.000
de ciências sociais	1487	178	1	160.355	1.000
de programas de	1487	178	1	160.355	1.000
de vantagem competitiva	1487	178	1	160.355	1.000
instituto politécnico de	1487	178	1	160.355	1.000
internacional de patentes	1487	178	1	160.355	1.000
nacional de ciência	1487	178	1	160.355	1.000
no de de	1487	178	1	160.355	1.000
pode se observar	1487	178	1	160.355	1.000
da gestão do	1503	177	1	159.454	1.000
de inovação dos	1503	177	1	159.454	1.000
disponível em http	1503	177	1	159.454	1.000
do grau de	1503	177	1	159.454	1.000
iniciativas de inovação	1503	177	1	159.454	1.000
pela universidade de	1503	177	1	159.454	1.000
de práticas de	1514	176	1	158.553	1.000
desempenho da inovação	1514	176	1	158.553	1.000
eu acho que	1514	176	1	158.553	1.000
no ambiente produtivo	1514	176	1	158.553	1.000
pública rio de	1514	176	1	158.553	1.000
se tratar de	1514	176	1	158.553	1.000
superior de educação	1514	176	1	158.553	1.000
com que as	1536	175	1	157.652	1.000
com vistas à	1536	175	1	157.652	1.000
de políticas de	1536	175	1	157.652	1.000
os estados unidos	1536	175	1	157.652	1.000
com relação ao	1549	174	1	156.751	1.000
de ciências da	1549	174	1	156.751	1.000
de educação ciência	1549	174	1	156.751	1.000
desenvolvimento de tecnologias	1549	174	1	156.751	1.000
do grupo de	1549	174	1	156.751	1.000
issn encontro virtual	1549	174	1	156.751	1.000
justiça criminal impunidade	1549	174	1	156.751	1.000
que os resultados	1549	174	1	156.751	1.000
agregação de valor	1569	173	1	155.850	1.000
as redes sociais	1569	173	1	155.850	1.000
da equipe de	1569	173	1	155.850	1.000
de interação entre	1569	173	1	155.850	1.000
estado de minas	1569	173	1	155.850	1.000
incubadoras de empresas	1569	173	1	155.850	1.000
por parte da	1569	173	1	155.850	1.000
produto ou processo	1569	173	1	155.850	1.000
à geração de	1569	173	1	155.850	1.000
amparo à pesquisa	1582	172	1	154.950	1.000
ao uso de	1582	172	1	154.950	1.000
da política de	1582	172	1	154.950	1.000
ministério da educação	1582	172	1	154.950	1.000
da constituição federal	1593	171	1	154.049	1.000
da inovação como	1593	171	1	154.049	1.000
de patentes em	1593	171	1	154.049	1.000
de patentes no	1593	171	1	154.049	1.000
dx doi org	1593	171	1	154.049	1.000
estudos de caso	1593	171	1	154.049	1.000
incentivos fi scais	1593	171	1	154.049	1.000
os programas de	1593	171	1	154.049	1.000
central de serviços	1609	170	1	153.148	1.000
de suas atividades	1609	170	1	153.148	1.000
geração de ideias	1609	170	1	153.148	1.000
guerra nav rio	1609	170	1	153.148	1.000
internet das coisas	1609	170	1	153.148	1.000
nav rio de	1609	170	1	153.148	1.000
resource based view	1609	170	1	153.148	1.000
com foco em	1623	169	1	152.247	1.000
interpretação de dados	1623	169	1	152.247	1.000
plano de ação	1623	169	1	152.247	1.000
pode ser observado	1623	169	1	152.247	1.000
da produção científica	1632	168	1	151.346	1.000
do desenvolvimento tecnológico	1632	168	1	151.346	1.000
interação entre os	1632	168	1	151.346	1.000
maria mielniczuk de	1632	168	1	151.346	1.000
relação entre os	1632	168	1	151.346	1.000
é possível observar	1632	168	1	151.346	1.000
da agricultura familiar	1644	167	1	150.445	1.000
de estratégias de	1644	167	1	150.445	1.000
de grande porte	1644	167	1	150.445	1.000
http dx doi	1644	167	1	150.445	1.000
importante ressaltar que	1644	167	1	150.445	1.000
knowledge intensive business	1644	167	1	150.445	1.000
nacional comum curricular	1644	167	1	150.445	1.000
núcleo de inovação	1644	167	1	150.445	1.000
direito da cidade	1658	166	1	149.544	1.000
federal de minas	1658	166	1	149.544	1.000
modelo de inovação	1658	166	1	149.544	1.000
nas práticas de	1658	166	1	149.544	1.000
no início do	1658	166	1	149.544	1.000
os resultados de	1658	166	1	149.544	1.000
refere se ao	1658	166	1	149.544	1.000
sustainable development scenario	1658	166	1	149.544	1.000
à inovação no	1658	166	1	149.544	1.000
estado da bahia	1677	165	1	148.643	1.000
interação universidade empresa	1677	165	1	148.643	1.000
pesquisa de inovação	1677	165	1	148.643	1.000
promoção da inovação	1677	165	1	148.643	1.000
à luz da	1677	165	1	148.643	1.000
com os dados	1690	164	1	147.743	1.000
da cidade vol	1690	164	1	147.743	1.000
de nível superior	1690	164	1	147.743	1.000
depósito de patentes	1690	164	1	147.743	1.000
em engenharia de	1690	164	1	147.743	1.000
nas últimas décadas	1690	164	1	147.743	1.000
programa de computador	1690	164	1	147.743	1.000
acredita se que	1709	163	1	146.842	1.000
da cultura organizacional	1709	163	1	146.842	1.000
da seguinte forma	1709	163	1	146.842	1.000
das empresas de	1709	163	1	146.842	1.000
das fontes de	1709	163	1	146.842	1.000
de indicadores de	1709	163	1	146.842	1.000
de informação para	1709	163	1	146.842	1.000
nacional de propriedade	1709	163	1	146.842	1.000
nos anos de	1709	163	1	146.842	1.000
product innovation management	1709	163	1	146.842	1.000
se também que	1709	163	1	146.842	1.000
área da saúde	1709	163	1	146.842	1.000
de energia elétrica	1728	162	1	145.941	1.000
de prospecção tecnológica	1728	162	1	145.941	1.000
de tecnologias de	1728	162	1	145.941	1.000
desenvolvimento de competências	1728	162	1	145.941	1.000
do distrito federal	1728	162	1	145.941	1.000
laboratórios de inovação	1728	162	1	145.941	1.000
ou até mesmo	1728	162	1	145.941	1.000
é importante ressaltar	1728	162	1	145.941	1.000
arranjo produtivo local	1742	161	1	145.040	1.000
capacidade de absorção	1742	161	1	145.040	1.000
da cadeia produtiva	1742	161	1	145.040	1.000
da faculdade de	1742	161	1	145.040	1.000
da inovação é	1742	161	1	145.040	1.000
em tempos de	1742	161	1	145.040	1.000
entre os agentes	1742	161	1	145.040	1.000
graduação em administração	1742	161	1	145.040	1.000
intensive business services	1742	161	1	145.040	1.000
levando em consideração	1742	161	1	145.040	1.000
os investimentos em	1742	161	1	145.040	1.000
políticas públicas para	1742	161	1	145.040	1.000
revista portuguesa de	1742	161	1	145.040	1.000
tratamento do câncer	1742	161	1	145.040	1.000
unidades temáticas objetos	1742	161	1	145.040	1.000
ambientes de inovação	1766	160	1	144.139	1.000
cad ebape br	1766	160	1	144.139	1.000
de pesquisa que	1766	160	1	144.139	1.000
estrutura de capital	1766	160	1	144.139	1.000
fibra de coco	1766	160	1	144.139	1.000
instituição de ensino	1766	160	1	144.139	1.000
modelos de negócio	1766	160	1	144.139	1.000
na américa latina	1766	160	1	144.139	1.000
número de depósitos	1766	160	1	144.139	1.000
agentes locais de	1783	159	1	143.238	1.000
de de fevereiro	1783	159	1	143.238	1.000
de vida das	1783	159	1	143.238	1.000
fatores críticos de	1783	159	1	143.238	1.000
no momento da	1783	159	1	143.238	1.000
que tange à	1783	159	1	143.238	1.000
zawislak et al	1783	159	1	143.238	1.000
entre as partes	1795	158	1	142.337	1.000
fomento à inovação	1795	158	1	142.337	1.000
lei no de	1795	158	1	142.337	1.000
na região do	1795	158	1	142.337	1.000
no caso das	1795	158	1	142.337	1.000
os mecanismos de	1795	158	1	142.337	1.000
universidade do estado	1795	158	1	142.337	1.000
ao nível de	1812	157	1	141.436	1.000
as fontes de	1812	157	1	141.436	1.000
braz rev curitiba	1812	157	1	141.436	1.000
do ensino médio	1812	157	1	141.436	1.000
empresa brasileira de	1812	157	1	141.436	1.000
it has been	1812	157	1	141.436	1.000
na perspectiva da	1812	157	1	141.436	1.000
os membros da	1812	157	1	141.436	1.000
palavras chave inovação	1812	157	1	141.436	1.000
review braz rev	1812	157	1	141.436	1.000
science review braz	1812	157	1	141.436	1.000
à inovação tecnológica	1812	157	1	141.436	1.000
de investimentos em	1839	156	1	140.536	1.000
do que se	1839	156	1	140.536	1.000
os dados de	1839	156	1	140.536	1.000
de estudos de	1855	155	1	139.635	1.000
de inovação nos	1855	155	1	139.635	1.000
de porto alegre	1855	155	1	139.635	1.000
dos documentos de	1855	155	1	139.635	1.000
no uso de	1855	155	1	139.635	1.000
processo de mudança	1855	155	1	139.635	1.000
das áreas de	1867	154	1	138.734	1.000
de ações de	1867	154	1	138.734	1.000
de santa maria	1867	154	1	138.734	1.000
em consonância com	1867	154	1	138.734	1.000
força de trabalho	1867	154	1	138.734	1.000
gestão de pessoas	1867	154	1	138.734	1.000
mesmo tempo em	1867	154	1	138.734	1.000
new features in	1867	154	1	138.734	1.000
pode ser considerada	1867	154	1	138.734	1.000
review editor márcio	1867	154	1	138.734	1.000
também pode ser	1867	154	1	138.734	1.000
da educação básica	1891	153	1	137.833	1.000
da educação superior	1891	153	1	137.833	1.000
do nível de	1891	153	1	137.833	1.000
do projeto de	1891	153	1	137.833	1.000
em processos de	1891	153	1	137.833	1.000
grosso do sul	1891	153	1	137.833	1.000
processo de produção	1891	153	1	137.833	1.000
redução dos custos	1891	153	1	137.833	1.000
sistemas bauru ano	1891	153	1	137.833	1.000
à base de	1891	153	1	137.833	1.000
das empresas que	1912	152	1	136.932	1.000
de janeiro rj	1912	152	1	136.932	1.000
de modelo de	1912	152	1	136.932	1.000
de patentes relacionadas	1912	152	1	136.932	1.000
do sul sp	1912	152	1	136.932	1.000
do século xix	1912	152	1	136.932	1.000
ef lp identificar	1912	152	1	136.932	1.000
federal da bahia	1912	152	1	136.932	1.000
harvard business review	1912	152	1	136.932	1.000
mielniczuk de moura	1912	152	1	136.932	1.000
nas redes sociais	1912	152	1	136.932	1.000
processo de construção	1912	152	1	136.932	1.000
críticos de sucesso	1933	151	1	136.031	1.000
cursos de graduação	1933	151	1	136.031	1.000
em atividades de	1933	151	1	136.031	1.000
federativa do brasil	1933	151	1	136.031	1.000
não se pode	1933	151	1	136.031	1.000
os direitos de	1933	151	1	136.031	1.000
os níveis de	1933	151	1	136.031	1.000
produção de textos	1933	151	1	136.031	1.000
relação entre inovação	1933	151	1	136.031	1.000
das empresas brasileiras	1948	150	1	135.130	1.000
de inovação por	1948	150	1	135.130	1.000
de janeiro vol	1948	150	1	135.130	1.000
em administração pela	1948	150	1	135.130	1.000
em fase de	1948	150	1	135.130	1.000
na fase de	1948	150	1	135.130	1.000
da estratégia de	1970	149	1	134.230	1.000
de inovação pedagógica	1970	149	1	134.230	1.000
do conhecimento em	1970	149	1	134.230	1.000
fundação oswaldo cruz	1970	149	1	134.230	1.000
início do século	1970	149	1	134.230	1.000
os dados da	1970	149	1	134.230	1.000
registros de patentes	1970	149	1	134.230	1.000
república federativa do	1970	149	1	134.230	1.000
revista de economia	1970	149	1	134.230	1.000
taubaté sp brasil	1970	149	1	134.230	1.000
à produção de	1970	149	1	134.230	1.000
geração de valor	1988	148	1	133.329	1.000
grupo de trabalho	1988	148	1	133.329	1.000
in emerging market	1988	148	1	133.329	1.000
mais de anos	1988	148	1	133.329	1.000
nas atividades de	1988	148	1	133.329	1.000
número de empresas	1988	148	1	133.329	1.000
teoria do desenvolvimento	1988	148	1	133.329	1.000
é possível perceber	1988	148	1	133.329	1.000
católica de brasília	1999	147	1	132.428	1.000
constatou se que	1999	147	1	132.428	1.000
estado do paraná	1999	147	1	132.428	1.000
estratégia de inovação	1999	147	1	132.428	1.000
inovação nos serviços	1999	147	1	132.428	1.000
inovação tecnológica no	1999	147	1	132.428	1.000
no brasil em	1999	147	1	132.428	1.000
práticas de linguagem	1999	147	1	132.428	1.000
silva et al	1999	147	1	132.428	1.000
caagr iea all	2020	146	1	131.527	1.000
da análise do	2020	146	1	131.527	1.000
de administração de	2020	146	1	131.527	1.000
de de março	2020	146	1	131.527	1.000
em grande parte	2020	146	1	131.527	1.000
governo do estado	2020	146	1	131.527	1.000
saúde rio de	2020	146	1	131.527	1.000
as relações de	2038	145	1	130.626	1.000
centro de pesquisa	2038	145	1	130.626	1.000
comunicação informação inovação	2038	145	1	130.626	1.000
de comunicação informação	2038	145	1	130.626	1.000
do mercado de	2038	145	1	130.626	1.000
eletrônica de comunicação	2038	145	1	130.626	1.000
informação inovação em	2038	145	1	130.626	1.000
os dados coletados	2038	145	1	130.626	1.000
da república federativa	2060	144	1	129.725	1.000
de anticorpos monoclonais	2060	144	1	129.725	1.000
em função do	2060	144	1	129.725	1.000
ibero americana de	2060	144	1	129.725	1.000
indústria de transformação	2060	144	1	129.725	1.000
no vale do	2060	144	1	129.725	1.000
período de tempo	2060	144	1	129.725	1.000
que deve ser	2060	144	1	129.725	1.000
taxa de inovação	2060	144	1	129.725	1.000
as considerações finais	2083	143	1	128.824	1.000
de de agosto	2083	143	1	128.824	1.000
de produtos ou	2083	143	1	128.824	1.000
do que os	2083	143	1	128.824	1.000
grupo de pesquisa	2083	143	1	128.824	1.000
novos modelos de	2083	143	1	128.824	1.000
à criação de	2083	143	1	128.824	1.000
é que os	2083	143	1	128.824	1.000
categorias de análise	2104	142	1	127.923	1.000
da indústria nacional	2104	142	1	127.923	1.000
da qualidade de	2104	142	1	127.923	1.000
de dados para	2104	142	1	127.923	1.000
de inovação os	2104	142	1	127.923	1.000
de novos mercados	2104	142	1	127.923	1.000
de patentes para	2104	142	1	127.923	1.000
de pessoal de	2104	142	1	127.923	1.000
dissertação de mestrado	2104	142	1	127.923	1.000
do setor industrial	2104	142	1	127.923	1.000
em tempo real	2104	142	1	127.923	1.000
inovação nas empresas	2104	142	1	127.923	1.000
para inovação em	2104	142	1	127.923	1.000
revista ibero americana	2104	142	1	127.923	1.000
as redes de	2132	141	1	127.023	1.000
com as empresas	2132	141	1	127.023	1.000
da geração de	2132	141	1	127.023	1.000
dos programas de	2132	141	1	127.023	1.000
em primeiro lugar	2132	141	1	127.023	1.000
fundação de amparo	2132	141	1	127.023	1.000
polo de inovação	2132	141	1	127.023	1.000
seu processo de	2132	141	1	127.023	1.000
como pode ser	2149	140	1	126.122	1.000
cooperação para inovação	2149	140	1	126.122	1.000
da análise dos	2149	140	1	126.122	1.000
de busca por	2149	140	1	126.122	1.000
de prestação de	2149	140	1	126.122	1.000
em comparação com	2149	140	1	126.122	1.000
em saúde rio	2149	140	1	126.122	1.000
in advanced economies	2149	140	1	126.122	1.000
in recent years	2149	140	1	126.122	1.000
incentivos à inovação	2149	140	1	126.122	1.000
infraestrutura de pesquisa	2149	140	1	126.122	1.000
mestrado profissional em	2149	140	1	126.122	1.000
orbit com visão	2149	140	1	126.122	1.000
organização mundial da	2149	140	1	126.122	1.000
power sector coal	2149	140	1	126.122	1.000
shares caagr iea	2149	140	1	126.122	1.000
ao invés de	2180	139	1	125.221	1.000
de instituições de	2180	139	1	125.221	1.000
federal do pará	2180	139	1	125.221	1.000
grande número de	2180	139	1	125.221	1.000
na análise de	2180	139	1	125.221	1.000
na perspectiva de	2180	139	1	125.221	1.000
na tomada de	2180	139	1	125.221	1.000
nas bases de	2180	139	1	125.221	1.000
não é possível	2180	139	1	125.221	1.000
pode se dizer	2180	139	1	125.221	1.000
sistemática da literatura	2180	139	1	125.221	1.000
acesso à informação	2202	138	1	124.320	1.000
as características de	2202	138	1	124.320	1.000
de tecnologia para	2202	138	1	124.320	1.000
desenvolvimento de projetos	2202	138	1	124.320	1.000
diário docongresso nacional	2202	138	1	124.320	1.000
ef hi identificar	2202	138	1	124.320	1.000
no estudo de	2202	138	1	124.320	1.000
sistemas de informação	2202	138	1	124.320	1.000
sociedade da informação	2202	138	1	124.320	1.000
universidade estadual paulista	2202	138	1	124.320	1.000
é composto por	2202	138	1	124.320	1.000
brasileira de pesquisa	2227	137	1	123.419	1.000
da américa latina	2227	137	1	123.419	1.000
de ensino de	2227	137	1	123.419	1.000
de recursos naturais	2227	137	1	123.419	1.000
do sul ufrgs	2227	137	1	123.419	1.000
na gestão da	2227	137	1	123.419	1.000
no programa de	2227	137	1	123.419	1.000
uso de tecnologias	2227	137	1	123.419	1.000
as capacidades de	2243	136	1	122.518	1.000
axonal com br	2243	136	1	122.518	1.000
bioenergy wind geothermal	2243	136	1	122.518	1.000
centro de gestão	2243	136	1	122.518	1.000
consumption coal oil	2243	136	1	122.518	1.000
de pesquisa com	2243	136	1	122.518	1.000
difusão da inovação	2243	136	1	122.518	1.000
do uso da	2243	136	1	122.518	1.000
dos indicadores de	2243	136	1	122.518	1.000
dos segredos comerciais	2243	136	1	122.518	1.000
dos serviços de	2243	136	1	122.518	1.000
entre os países	2243	136	1	122.518	1.000
final consumption coal	2243	136	1	122.518	1.000
hydro bioenergy other	2243	136	1	122.518	1.000
hydro bioenergy wind	2243	136	1	122.518	1.000
local de trabalho	2243	136	1	122.518	1.000
na inovação de	2243	136	1	122.518	1.000
no brasil revista	2243	136	1	122.518	1.000
no brasil é	2243	136	1	122.518	1.000
no contexto das	2243	136	1	122.518	1.000
número de publicações	2243	136	1	122.518	1.000
other renewables other	2243	136	1	122.518	1.000
prestação de contas	2243	136	1	122.518	1.000
projeto de pesquisa	2243	136	1	122.518	1.000
proteção da propriedade	2243	136	1	122.518	1.000
renewables hydro bioenergy	2243	136	1	122.518	1.000
solar pv csp	2243	136	1	122.518	1.000
bancos de dados	2285	135	1	121.617	1.000
cad prospec salvador	2285	135	1	121.617	1.000
das formas de	2285	135	1	121.617	1.000
de desenvolvimento da	2285	135	1	121.617	1.000
do artigo º	2285	135	1	121.617	1.000
do que é	2285	135	1	121.617	1.000
em aceito em	2285	135	1	121.617	1.000
em forma de	2285	135	1	121.617	1.000
os pedidos de	2285	135	1	121.617	1.000
proposta de valor	2285	135	1	121.617	1.000
strategic management ijsm	2285	135	1	121.617	1.000
ao número de	2303	134	1	120.716	1.000
casos em que	2303	134	1	120.716	1.000
com relação aos	2303	134	1	120.716	1.000
da união europeia	2303	134	1	120.716	1.000
de dados em	2303	134	1	120.716	1.000
dos resultados obtidos	2303	134	1	120.716	1.000
em empresas de	2303	134	1	120.716	1.000
et al que	2303	134	1	120.716	1.000
federal de sergipe	2303	134	1	120.716	1.000
inovação em medicamentos	2303	134	1	120.716	1.000
quando se trata	2303	134	1	120.716	1.000
que mais se	2303	134	1	120.716	1.000
revisão sistemática da	2303	134	1	120.716	1.000
sector coal oil	2303	134	1	120.716	1.000
world intellectual property	2303	134	1	120.716	1.000
as palavras chave	2336	133	1	119.816	1.000
de desenvolvimento do	2336	133	1	119.816	1.000
de estudo de	2336	133	1	119.816	1.000
de patentes na	2336	133	1	119.816	1.000
de patentes relacionados	2336	133	1	119.816	1.000
diferentes formas de	2336	133	1	119.816	1.000
diretrizes para coleta	2336	133	1	119.816	1.000
docongresso nacional seçãoi	2336	133	1	119.816	1.000
it can be	2336	133	1	119.816	1.000
se dizer que	2336	133	1	119.816	1.000
acesso em maio	2365	132	1	118.915	1.000
da cultura de	2365	132	1	118.915	1.000
das tecnologias de	2365	132	1	118.915	1.000
de busca de	2365	132	1	118.915	1.000
de forma geral	2365	132	1	118.915	1.000
de seus produtos	2365	132	1	118.915	1.000
do estudo de	2365	132	1	118.915	1.000
nacional de educação	2365	132	1	118.915	1.000
pode ser considerado	2365	132	1	118.915	1.000
processo de ic	2365	132	1	118.915	1.000
com os resultados	2394	131	1	118.014	1.000
de caxias do	2394	131	1	118.014	1.000
de famílias de	2394	131	1	118.014	1.000
de inovação as	2394	131	1	118.014	1.000
de mato grosso	2394	131	1	118.014	1.000
de técnicas de	2394	131	1	118.014	1.000
do conhecimento tradicional	2394	131	1	118.014	1.000
is based on	2394	131	1	118.014	1.000
no âmbito de	2394	131	1	118.014	1.000
por se tratar	2394	131	1	118.014	1.000
uso da tecnologia	2394	131	1	118.014	1.000
as políticas de	2415	130	1	117.113	1.000
de caso de	2415	130	1	117.113	1.000
de serviços públicos	2415	130	1	117.113	1.000
dos modelos de	2415	130	1	117.113	1.000
em aprovado em	2415	130	1	117.113	1.000
exitus santarém pa	2415	130	1	117.113	1.000
gas nuclear renewables	2415	130	1	117.113	1.000
importante destacar que	2415	130	1	117.113	1.000
inovação nos setores	2415	130	1	117.113	1.000
issn revista exitus	2415	130	1	117.113	1.000
no final do	2415	130	1	117.113	1.000
os fatores de	2415	130	1	117.113	1.000
os meios de	2415	130	1	117.113	1.000
os resultados encontrados	2415	130	1	117.113	1.000
papel do estado	2415	130	1	117.113	1.000
revista exitus santarém	2415	130	1	117.113	1.000
santarém pa vol	2415	130	1	117.113	1.000
secção de heráldica	2415	130	1	117.113	1.000
ser entendida como	2415	130	1	117.113	1.000
da mão de	2451	129	1	116.212	1.000
da união brasília	2451	129	1	116.212	1.000
das estratégias de	2451	129	1	116.212	1.000
do governo federal	2451	129	1	116.212	1.000
na gestão do	2451	129	1	116.212	1.000
relações entre as	2451	129	1	116.212	1.000
é essencial para	2451	129	1	116.212	1.000
atores do sistema	2467	128	1	115.311	1.000
de tecnologia de	2467	128	1	115.311	1.000
do instituto de	2467	128	1	115.311	1.000
do pedido de	2467	128	1	115.311	1.000
dos grupos de	2467	128	1	115.311	1.000
em de março	2467	128	1	115.311	1.000
geração de conhecimento	2467	128	1	115.311	1.000
jp w mx	2467	128	1	115.311	1.000
metodologia de pesquisa	2467	128	1	115.311	1.000
no campo de	2467	128	1	115.311	1.000
novo ou significativamente	2467	128	1	115.311	1.000
nuclear hydro bioenergy	2467	128	1	115.311	1.000
nuclear renewables hydro	2467	128	1	115.311	1.000
pessoal de nível	2467	128	1	115.311	1.000
sistema de saúde	2467	128	1	115.311	1.000
é possível identificar	2467	128	1	115.311	1.000
conhecimento tradicional associado	2499	127	1	114.410	1.000
cultura da inovação	2499	127	1	114.410	1.000
da cidade de	2499	127	1	114.410	1.000
de matérias primas	2499	127	1	114.410	1.000
de produção ou	2499	127	1	114.410	1.000
estratégia de busca	2499	127	1	114.410	1.000
organização das nações	2499	127	1	114.410	1.000
patentes relacionadas ao	2499	127	1	114.410	1.000
que se possa	2499	127	1	114.410	1.000
tecnológica no ambiente	2499	127	1	114.410	1.000
à propriedade intelectual	2499	127	1	114.410	1.000
áreas de conhecimento	2499	127	1	114.410	1.000
alto grau de	2528	126	1	113.510	1.000
capital de risco	2528	126	1	113.510	1.000
cidade vol issn	2528	126	1	113.510	1.000
custos de produção	2528	126	1	113.510	1.000
em processo de	2528	126	1	113.510	1.000
em segundo lugar	2528	126	1	113.510	1.000
estado do amazonas	2528	126	1	113.510	1.000
gas nuclear hydro	2528	126	1	113.510	1.000
levando em conta	2528	126	1	113.510	1.000
no ensino superior	2528	126	1	113.510	1.000
qualidade da informação	2528	126	1	113.510	1.000
zero emissions by	2528	126	1	113.510	1.000
à capacidade de	2528	126	1	113.510	1.000
an increase in	2562	125	1	112.609	1.000
aperfeiçoamento de pessoal	2562	125	1	112.609	1.000
constata se que	2562	125	1	112.609	1.000
de aperfeiçoamento de	2562	125	1	112.609	1.000
de grupos de	2562	125	1	112.609	1.000
de mecanismos de	2562	125	1	112.609	1.000
de produtos naturais	2562	125	1	112.609	1.000
do mesmo modo	2562	125	1	112.609	1.000
dos custos de	2562	125	1	112.609	1.000
federal do ceará	2562	125	1	112.609	1.000
se afirmar que	2562	125	1	112.609	1.000
trabalho em equipe	2562	125	1	112.609	1.000
aos processos de	2587	124	1	111.708	1.000
barreiras à inovação	2587	124	1	111.708	1.000
creative commons attribution	2587	124	1	111.708	1.000
da aplicação de	2587	124	1	111.708	1.000
da secção de	2587	124	1	111.708	1.000
das empresas em	2587	124	1	111.708	1.000
das redes de	2587	124	1	111.708	1.000
de alto escalão	2587	124	1	111.708	1.000
do fluxo de	2587	124	1	111.708	1.000
do uso do	2587	124	1	111.708	1.000
dos resultados da	2587	124	1	111.708	1.000
em medicamentos da	2587	124	1	111.708	1.000
energy outlook annexes	2587	124	1	111.708	1.000
in congresso brasileiro	2587	124	1	111.708	1.000
modelos de gestão	2587	124	1	111.708	1.000
no desenvolvimento da	2587	124	1	111.708	1.000
nova forma de	2587	124	1	111.708	1.000
partir dos anos	2587	124	1	111.708	1.000
reunir revista de	2587	124	1	111.708	1.000
é importante que	2587	124	1	111.708	1.000
apoio às micro	2625	123	1	110.807	1.000
associação brasileira de	2625	123	1	110.807	1.000
aumento da produtividade	2625	123	1	110.807	1.000
base nos dados	2625	123	1	110.807	1.000
brasileira de inovação	2625	123	1	110.807	1.000
da existência de	2625	123	1	110.807	1.000
da falta de	2625	123	1	110.807	1.000
de acesso à	2625	123	1	110.807	1.000
de apoio ao	2625	123	1	110.807	1.000
de divulgação científica	2625	123	1	110.807	1.000
de janeiro elsevier	2625	123	1	110.807	1.000
de pesquisa agropecuária	2625	123	1	110.807	1.000
de referência para	2625	123	1	110.807	1.000
de resíduos sólidos	2625	123	1	110.807	1.000
dos cursos de	2625	123	1	110.807	1.000
na capacidade de	2625	123	1	110.807	1.000
os determinantes da	2625	123	1	110.807	1.000
registro de patentes	2625	123	1	110.807	1.000
segundo os autores	2625	123	1	110.807	1.000
ser vista como	2625	123	1	110.807	1.000
sociedade do conhecimento	2625	123	1	110.807	1.000
é importante destacar	2625	123	1	110.807	1.000
cadeia produtiva de	2664	122	1	109.906	1.000
centro de estudos	2664	122	1	109.906	1.000
da estrutura de	2664	122	1	109.906	1.000
de equações estruturais	2664	122	1	109.906	1.000
de proteção de	2664	122	1	109.906	1.000
do setor privado	2664	122	1	109.906	1.000
fatores de inovação	2664	122	1	109.906	1.000
fonte elaborado pelo	2664	122	1	109.906	1.000
global innovation index	2664	122	1	109.906	1.000
lower than in	2664	122	1	109.906	1.000
na organização do	2664	122	1	109.906	1.000
número total de	2664	122	1	109.906	1.000
produção de alimentos	2664	122	1	109.906	1.000
strong prospective trends	2664	122	1	109.906	1.000
ao longo das	2698	121	1	109.005	1.000
as unidades de	2698	121	1	109.005	1.000
como ponto de	2698	121	1	109.005	1.000
contexto em que	2698	121	1	109.005	1.000
da gestão de	2698	121	1	109.005	1.000
de avaliação da	2698	121	1	109.005	1.000
de gerenciamento de	2698	121	1	109.005	1.000
de trabalho ou	2698	121	1	109.005	1.000
de vida da	2698	121	1	109.005	1.000
ensino fundamental anos	2698	121	1	109.005	1.000
entre os setores	2698	121	1	109.005	1.000
et al de	2698	121	1	109.005	1.000
in line with	2698	121	1	109.005	1.000
os critérios de	2698	121	1	109.005	1.000
os valores de	2698	121	1	109.005	1.000
é composta por	2698	121	1	109.005	1.000
aerotrópole de belo	2739	120	1	108.104	1.000
as bases de	2739	120	1	108.104	1.000
capacidade de inovar	2739	120	1	108.104	1.000
como base para	2739	120	1	108.104	1.000
controle de qualidade	2739	120	1	108.104	1.000
das patentes depositadas	2739	120	1	108.104	1.000
das tecnologias digitais	2739	120	1	108.104	1.000
de brasília ucb	2739	120	1	108.104	1.000
de engenharia de	2739	120	1	108.104	1.000
dinâmicas de inovação	2739	120	1	108.104	1.000
inovação social é	2739	120	1	108.104	1.000
mundo do trabalho	2739	120	1	108.104	1.000
na sala de	2739	120	1	108.104	1.000
no artigo º	2739	120	1	108.104	1.000
os projetos de	2739	120	1	108.104	1.000
