Type	Rank	Freq	Range	NormFreq	NormRange
no mínimo	4309	235	1	50.286	1.000
presentes no	4309	235	1	50.286	1.000
realizada por	4309	235	1	50.286	1.000
refere ao	4309	235	1	50.286	1.000
science review	4309	235	1	50.286	1.000
à cultura	4309	235	1	50.286	1.000
ambiente externo	4330	234	1	50.072	1.000
by issn	4330	234	1	50.072	1.000
compared with	4330	234	1	50.072	1.000
da firma	4330	234	1	50.072	1.000
das fontes	4330	234	1	50.072	1.000
de entrada	4330	234	1	50.072	1.000
desenvolvimento em	4330	234	1	50.072	1.000
equipamentos de	4330	234	1	50.072	1.000
espécie de	4330	234	1	50.072	1.000
final da	4330	234	1	50.072	1.000
nas instituições	4330	234	1	50.072	1.000
no gráfico	4330	234	1	50.072	1.000
objetivos da	4330	234	1	50.072	1.000
ou se	4330	234	1	50.072	1.000
pela inovação	4330	234	1	50.072	1.000
portuguesa de	4330	234	1	50.072	1.000
sustainable recovery	4330	234	1	50.072	1.000
aos processos	4360	233	1	49.858	1.000
as crianças	4360	233	1	49.858	1.000
como referência	4360	233	1	49.858	1.000
de capacidades	4360	233	1	49.858	1.000
do fogo	4360	233	1	49.858	1.000
em maio	4360	233	1	49.858	1.000
essenciais para	4360	233	1	49.858	1.000
inovação radical	4360	233	1	49.858	1.000
na plataforma	4360	233	1	49.858	1.000
para facilitar	4360	233	1	49.858	1.000
para lidar	4360	233	1	49.858	1.000
poderia ser	4360	233	1	49.858	1.000
preocupação com	4360	233	1	49.858	1.000
regiões do	4360	233	1	49.858	1.000
é considerado	4360	233	1	49.858	1.000
constatou se	4387	232	1	49.644	1.000
de correlação	4387	232	1	49.644	1.000
de governo	4387	232	1	49.644	1.000
de indivíduos	4387	232	1	49.644	1.000
de lima	4387	232	1	49.644	1.000
demand side	4387	232	1	49.644	1.000
do homem	4387	232	1	49.644	1.000
harvard business	4387	232	1	49.644	1.000
mais que	4387	232	1	49.644	1.000
mecanismo de	4387	232	1	49.644	1.000
no tratamento	4387	232	1	49.644	1.000
por vezes	4387	232	1	49.644	1.000
qual os	4387	232	1	49.644	1.000
ser humano	4387	232	1	49.644	1.000
sua atuação	4387	232	1	49.644	1.000
tecnológica da	4387	232	1	49.644	1.000
universidade da	4387	232	1	49.644	1.000
abordagem de	4406	231	1	49.430	1.000
de assistência	4406	231	1	49.430	1.000
etapas do	4406	231	1	49.430	1.000
in europe	4406	231	1	49.430	1.000
innovation research	4406	231	1	49.430	1.000
na verdade	4406	231	1	49.430	1.000
problemas sociais	4406	231	1	49.430	1.000
projetos que	4406	231	1	49.430	1.000
que trabalham	4406	231	1	49.430	1.000
resultando em	4406	231	1	49.430	1.000
seu trabalho	4406	231	1	49.430	1.000
seus resultados	4406	231	1	49.430	1.000
voltados para	4406	231	1	49.430	1.000
à propriedade	4406	231	1	49.430	1.000
based view	4431	230	1	49.216	1.000
comercialização de	4431	230	1	49.216	1.000
compreensão da	4431	230	1	49.216	1.000
de entrevistas	4431	230	1	49.216	1.000
destaca que	4431	230	1	49.216	1.000
ela é	4431	230	1	49.216	1.000
em escala	4431	230	1	49.216	1.000
geral do	4431	230	1	49.216	1.000
gestores de	4431	230	1	49.216	1.000
iea world	4431	230	1	49.216	1.000
inserção de	4431	230	1	49.216	1.000
instituições que	4431	230	1	49.216	1.000
interpretação de	4431	230	1	49.216	1.000
já no	4431	230	1	49.216	1.000
novo marco	4431	230	1	49.216	1.000
países de	4431	230	1	49.216	1.000
associated with	4453	229	1	49.002	1.000
como fator	4453	229	1	49.002	1.000
da floresta	4453	229	1	49.002	1.000
da seguinte	4453	229	1	49.002	1.000
de empreendimentos	4453	229	1	49.002	1.000
dos cursos	4453	229	1	49.002	1.000
nas suas	4453	229	1	49.002	1.000
os mecanismos	4453	229	1	49.002	1.000
por essa	4453	229	1	49.002	1.000
problemas que	4453	229	1	49.002	1.000
ser observado	4453	229	1	49.002	1.000
sua aplicação	4453	229	1	49.002	1.000
abril issn	4475	228	1	48.788	1.000
ao sistema	4475	228	1	48.788	1.000
do pib	4475	228	1	48.788	1.000
economic development	4475	228	1	48.788	1.000
em meio	4475	228	1	48.788	1.000
emerging market	4475	228	1	48.788	1.000
indústria brasileira	4475	228	1	48.788	1.000
innovations in	4475	228	1	48.788	1.000
nos casos	4475	228	1	48.788	1.000
posição de	4475	228	1	48.788	1.000
ção de	4475	228	1	48.788	1.000
é também	4475	228	1	48.788	1.000
análise econômica	4500	227	1	48.574	1.000
das formas	4500	227	1	48.574	1.000
dinâmica da	4500	227	1	48.574	1.000
os incentivos	4500	227	1	48.574	1.000
ou do	4500	227	1	48.574	1.000
pelo mercado	4500	227	1	48.574	1.000
plataforma de	4500	227	1	48.574	1.000
presente em	4500	227	1	48.574	1.000
presentes na	4500	227	1	48.574	1.000
processo produtivo	4500	227	1	48.574	1.000
regimento interno	4500	227	1	48.574	1.000
responsáveis por	4500	227	1	48.574	1.000
situação de	4500	227	1	48.574	1.000
trabalhos de	4500	227	1	48.574	1.000
com diferentes	4524	226	1	48.360	1.000
da ideia	4524	226	1	48.360	1.000
de atendimento	4524	226	1	48.360	1.000
de registros	4524	226	1	48.360	1.000
em fase	4524	226	1	48.360	1.000
em lei	4524	226	1	48.360	1.000
frequência de	4524	226	1	48.360	1.000
literature review	4524	226	1	48.360	1.000
momento da	4524	226	1	48.360	1.000
os maiores	4524	226	1	48.360	1.000
associação brasileira	4539	225	1	48.146	1.000
da secretaria	4539	225	1	48.146	1.000
de animais	4539	225	1	48.146	1.000
de fabricação	4539	225	1	48.146	1.000
ef ci	4539	225	1	48.146	1.000
em comum	4539	225	1	48.146	1.000
pequeno porte	4539	225	1	48.146	1.000
que apresenta	4539	225	1	48.146	1.000
relevante para	4539	225	1	48.146	1.000
artigos que	4554	224	1	47.932	1.000
as regras	4554	224	1	47.932	1.000
da inteligência	4554	224	1	47.932	1.000
das cidades	4554	224	1	47.932	1.000
de clientes	4554	224	1	47.932	1.000
desafios da	4554	224	1	47.932	1.000
do currículo	4554	224	1	47.932	1.000
na cultura	4554	224	1	47.932	1.000
não de	4554	224	1	47.932	1.000
organizações da	4554	224	1	47.932	1.000
pre crisis	4554	224	1	47.932	1.000
se considerar	4554	224	1	47.932	1.000
tecnologia do	4554	224	1	47.932	1.000
termos da	4554	224	1	47.932	1.000
tríplice hélice	4554	224	1	47.932	1.000
zero emissions	4554	224	1	47.932	1.000
atender às	4585	223	1	47.718	1.000
brasil revista	4585	223	1	47.718	1.000
como principal	4585	223	1	47.718	1.000
contratos de	4585	223	1	47.718	1.000
dado que	4585	223	1	47.718	1.000
de compras	4585	223	1	47.718	1.000
de cunho	4585	223	1	47.718	1.000
de questões	4585	223	1	47.718	1.000
decisão de	4585	223	1	47.718	1.000
fatores críticos	4585	223	1	47.718	1.000
gastos com	4585	223	1	47.718	1.000
in particular	4585	223	1	47.718	1.000
lei complementar	4585	223	1	47.718	1.000
melhores práticas	4585	223	1	47.718	1.000
organização da	4585	223	1	47.718	1.000
países com	4585	223	1	47.718	1.000
pela organização	4585	223	1	47.718	1.000
por conseguinte	4585	223	1	47.718	1.000
que lhe	4585	223	1	47.718	1.000
se tornou	4585	223	1	47.718	1.000
transformação de	4585	223	1	47.718	1.000
united kingdom	4585	223	1	47.718	1.000
as parcerias	4615	222	1	47.504	1.000
baixo custo	4615	222	1	47.504	1.000
da crise	4615	222	1	47.504	1.000
estudo do	4615	222	1	47.504	1.000
isso pode	4615	222	1	47.504	1.000
na américa	4615	222	1	47.504	1.000
nova economia	4615	222	1	47.504	1.000
os avanços	4615	222	1	47.504	1.000
os conselhos	4615	222	1	47.504	1.000
por não	4615	222	1	47.504	1.000
quando os	4615	222	1	47.504	1.000
seu processo	4615	222	1	47.504	1.000
variável dependente	4615	222	1	47.504	1.000
âmbito das	4615	222	1	47.504	1.000
características dos	4645	221	1	47.290	1.000
com sua	4645	221	1	47.290	1.000
de da	4645	221	1	47.290	1.000
de sentido	4645	221	1	47.290	1.000
fonte adaptado	4645	221	1	47.290	1.000
fortalecimento da	4645	221	1	47.290	1.000
mais relevantes	4645	221	1	47.290	1.000
os pedidos	4645	221	1	47.290	1.000
realizada em	4645	221	1	47.290	1.000
an empirical	4663	220	1	47.076	1.000
ao passo	4663	220	1	47.076	1.000
de açúcar	4663	220	1	47.076	1.000
de responsabilidade	4663	220	1	47.076	1.000
diferenças entre	4663	220	1	47.076	1.000
em contextos	4663	220	1	47.076	1.000
empresa para	4663	220	1	47.076	1.000
foco no	4663	220	1	47.076	1.000
inferir que	4663	220	1	47.076	1.000
inovação se	4663	220	1	47.076	1.000
polo de	4663	220	1	47.076	1.000
saúde coletiva	4663	220	1	47.076	1.000
sur le	4663	220	1	47.076	1.000
tecnologias para	4663	220	1	47.076	1.000
use in	4663	220	1	47.076	1.000
de distribuição	4682	219	1	46.862	1.000
de mediação	4682	219	1	46.862	1.000
em comparação	4682	219	1	46.862	1.000
ensaios clínicos	4682	219	1	46.862	1.000
isso não	4682	219	1	46.862	1.000
mesmo com	4682	219	1	46.862	1.000
para resolver	4682	219	1	46.862	1.000
que influenciam	4682	219	1	46.862	1.000
reconhecimento de	4682	219	1	46.862	1.000
relacionada à	4682	219	1	46.862	1.000
sua produção	4682	219	1	46.862	1.000
ato de	4706	218	1	46.648	1.000
da avaliação	4706	218	1	46.648	1.000
de destaque	4706	218	1	46.648	1.000
de disponível	4706	218	1	46.648	1.000
de heráldica	4706	218	1	46.648	1.000
de micro	4706	218	1	46.648	1.000
dos valores	4706	218	1	46.648	1.000
in these	4706	218	1	46.648	1.000
os respondentes	4706	218	1	46.648	1.000
produtores de	4706	218	1	46.648	1.000
referentes à	4706	218	1	46.648	1.000
tabela apresenta	4706	218	1	46.648	1.000
é capaz	4706	218	1	46.648	1.000
conhecimento da	4731	217	1	46.434	1.000
curto prazo	4731	217	1	46.434	1.000
da atuação	4731	217	1	46.434	1.000
das famílias	4731	217	1	46.434	1.000
de medidas	4731	217	1	46.434	1.000
do objeto	4731	217	1	46.434	1.000
do qual	4731	217	1	46.434	1.000
econômica do	4731	217	1	46.434	1.000
figura mostra	4731	217	1	46.434	1.000
formação do	4731	217	1	46.434	1.000
inovações no	4731	217	1	46.434	1.000
pa ra	4731	217	1	46.434	1.000
technology transfer	4731	217	1	46.434	1.000
what is	4731	217	1	46.434	1.000
autoria própria	4758	216	1	46.220	1.000
cooperação para	4758	216	1	46.220	1.000
desempenho organizacional	4758	216	1	46.220	1.000
dimensões da	4758	216	1	46.220	1.000
do distrito	4758	216	1	46.220	1.000
fonte autoria	4758	216	1	46.220	1.000
in developing	4758	216	1	46.220	1.000
inovação sustentável	4758	216	1	46.220	1.000
na elaboração	4758	216	1	46.220	1.000
participação no	4758	216	1	46.220	1.000
pelo governo	4758	216	1	46.220	1.000
possível perceber	4758	216	1	46.220	1.000
quadro de	4758	216	1	46.220	1.000
al em	4782	215	1	46.006	1.000
ampliação da	4782	215	1	46.006	1.000
apoio da	4782	215	1	46.006	1.000
as técnicas	4782	215	1	46.006	1.000
de excelência	4782	215	1	46.006	1.000
de medicina	4782	215	1	46.006	1.000
disseminação de	4782	215	1	46.006	1.000
no tocante	4782	215	1	46.006	1.000
país em	4782	215	1	46.006	1.000
research society	4782	215	1	46.006	1.000
se destaca	4782	215	1	46.006	1.000
social no	4782	215	1	46.006	1.000
às demandas	4782	215	1	46.006	1.000
all rights	4806	214	1	45.792	1.000
da faculdade	4806	214	1	45.792	1.000
da fundação	4806	214	1	45.792	1.000
de co	4806	214	1	45.792	1.000
de us	4806	214	1	45.792	1.000
des entreprises	4806	214	1	45.792	1.000
do departamento	4806	214	1	45.792	1.000
dos sujeitos	4806	214	1	45.792	1.000
educação de	4806	214	1	45.792	1.000
em para	4806	214	1	45.792	1.000
especially in	4806	214	1	45.792	1.000
gastos em	4806	214	1	45.792	1.000
gerente de	4806	214	1	45.792	1.000
grande ms	4806	214	1	45.792	1.000
importante que	4806	214	1	45.792	1.000
ocorrência de	4806	214	1	45.792	1.000
os municípios	4806	214	1	45.792	1.000
respeito da	4806	214	1	45.792	1.000
se referem	4806	214	1	45.792	1.000
ambiente produtivo	4835	213	1	45.578	1.000
applied science	4835	213	1	45.578	1.000
avaliação dos	4835	213	1	45.578	1.000
comparação com	4835	213	1	45.578	1.000
contratação de	4835	213	1	45.578	1.000
da madeira	4835	213	1	45.578	1.000
da ordem	4835	213	1	45.578	1.000
de empresa	4835	213	1	45.578	1.000
de ouro	4835	213	1	45.578	1.000
dos benefícios	4835	213	1	45.578	1.000
em direção	4835	213	1	45.578	1.000
focus on	4835	213	1	45.578	1.000
identificação dos	4835	213	1	45.578	1.000
para atingir	4835	213	1	45.578	1.000
recursos tecnológicos	4835	213	1	45.578	1.000
technological forecasting	4835	213	1	45.578	1.000
tidd bessant	4835	213	1	45.578	1.000
trabalho que	4835	213	1	45.578	1.000
university industry	4835	213	1	45.578	1.000
utilizadas para	4835	213	1	45.578	1.000
º da	4835	213	1	45.578	1.000
ao de	4864	212	1	45.364	1.000
classificação internacional	4864	212	1	45.364	1.000
conhecida como	4864	212	1	45.364	1.000
consiste na	4864	212	1	45.364	1.000
código de	4864	212	1	45.364	1.000
da nova	4864	212	1	45.364	1.000
da variável	4864	212	1	45.364	1.000
das diferentes	4864	212	1	45.364	1.000
de demanda	4864	212	1	45.364	1.000
de suprimentos	4864	212	1	45.364	1.000
erva mate	4864	212	1	45.364	1.000
exercício da	4864	212	1	45.364	1.000
modelo proposto	4864	212	1	45.364	1.000
mudanças climáticas	4864	212	1	45.364	1.000
nas regiões	4864	212	1	45.364	1.000
nas universidades	4864	212	1	45.364	1.000
nos dados	4864	212	1	45.364	1.000
novo produto	4864	212	1	45.364	1.000
organizações públicas	4864	212	1	45.364	1.000
ou no	4864	212	1	45.364	1.000
para dar	4864	212	1	45.364	1.000
respeito do	4864	212	1	45.364	1.000
use nature	4864	212	1	45.364	1.000
à geração	4864	212	1	45.364	1.000
al para	4898	211	1	45.150	1.000
ampliação do	4898	211	1	45.150	1.000
das questões	4898	211	1	45.150	1.000
das unidades	4898	211	1	45.150	1.000
de compreender	4898	211	1	45.150	1.000
de escala	4898	211	1	45.150	1.000
de gênero	4898	211	1	45.150	1.000
de sistema	4898	211	1	45.150	1.000
diversos atores	4898	211	1	45.150	1.000
do consumo	4898	211	1	45.150	1.000
implementação da	4898	211	1	45.150	1.000
industrial inpi	4898	211	1	45.150	1.000
mais especificamente	4898	211	1	45.150	1.000
profissional em	4898	211	1	45.150	1.000
que você	4898	211	1	45.150	1.000
que vão	4898	211	1	45.150	1.000
rights reserved	4898	211	1	45.150	1.000
sugerem que	4898	211	1	45.150	1.000
trabalho com	4898	211	1	45.150	1.000
ao modelo	4924	210	1	44.936	1.000
como foco	4924	210	1	44.936	1.000
compreensão dos	4924	210	1	44.936	1.000
de autores	4924	210	1	44.936	1.000
de conceitos	4924	210	1	44.936	1.000
de exploração	4924	210	1	44.936	1.000
de formas	4924	210	1	44.936	1.000
de tomada	4924	210	1	44.936	1.000
em tempos	4924	210	1	44.936	1.000
espécies de	4924	210	1	44.936	1.000
garantia de	4924	210	1	44.936	1.000
less than	4924	210	1	44.936	1.000
ou com	4924	210	1	44.936	1.000
parque tecnológico	4924	210	1	44.936	1.000
realização do	4924	210	1	44.936	1.000
seres humanos	4924	210	1	44.936	1.000
as famílias	4951	209	1	44.722	1.000
as in	4951	209	1	44.722	1.000
capacidades dinâmicas	4951	209	1	44.722	1.000
conselhos de	4951	209	1	44.722	1.000
de abordagem	4951	209	1	44.722	1.000
de discussão	4951	209	1	44.722	1.000
do apoio	4951	209	1	44.722	1.000
do próprio	4951	209	1	44.722	1.000
expansão da	4951	209	1	44.722	1.000
movimento de	4951	209	1	44.722	1.000
na realidade	4951	209	1	44.722	1.000
para responder	4951	209	1	44.722	1.000
que utilizam	4951	209	1	44.722	1.000
ao ambiente	4974	208	1	44.508	1.000
conhecimento como	4974	208	1	44.508	1.000
da eficiência	4974	208	1	44.508	1.000
da existência	4974	208	1	44.508	1.000
da pintec	4974	208	1	44.508	1.000
de conservação	4974	208	1	44.508	1.000
de pensar	4974	208	1	44.508	1.000
de preços	4974	208	1	44.508	1.000
de procedimentos	4974	208	1	44.508	1.000
dos resíduos	4974	208	1	44.508	1.000
electricity heat	4974	208	1	44.508	1.000
gas electricity	4974	208	1	44.508	1.000
governo do	4974	208	1	44.508	1.000
maneira de	4974	208	1	44.508	1.000
mas é	4974	208	1	44.508	1.000
organizational innovation	4974	208	1	44.508	1.000
papel dos	4974	208	1	44.508	1.000
produtos naturais	4974	208	1	44.508	1.000
resultados dos	4974	208	1	44.508	1.000
small business	4974	208	1	44.508	1.000
têm como	4974	208	1	44.508	1.000
conhecimento do	5012	207	1	44.294	1.000
das competências	5012	207	1	44.294	1.000
das normas	5012	207	1	44.294	1.000
de almeida	5012	207	1	44.294	1.000
eu acho	5012	207	1	44.294	1.000
importância dos	5012	207	1	44.294	1.000
por mais	5012	207	1	44.294	1.000
qual as	5012	207	1	44.294	1.000
relativos à	5012	207	1	44.294	1.000
à empresa	5012	207	1	44.294	1.000
é responsável	5012	207	1	44.294	1.000
acesso às	5030	206	1	44.080	1.000
br cc	5030	206	1	44.080	1.000
caracteriza se	5030	206	1	44.080	1.000
conhecimento na	5030	206	1	44.080	1.000
de capacidade	5030	206	1	44.080	1.000
frente ao	5030	206	1	44.080	1.000
mapa de	5030	206	1	44.080	1.000
que vai	5030	206	1	44.080	1.000
sucesso da	5030	206	1	44.080	1.000
análise fatorial	5049	205	1	43.866	1.000
artigos publicados	5049	205	1	43.866	1.000
caetano do	5049	205	1	43.866	1.000
cleaner production	5049	205	1	43.866	1.000
da evolução	5049	205	1	43.866	1.000
da paraíba	5049	205	1	43.866	1.000
de resistência	5049	205	1	43.866	1.000
de universidades	5049	205	1	43.866	1.000
diferentes formas	5049	205	1	43.866	1.000
do grau	5049	205	1	43.866	1.000
em sistemas	5049	205	1	43.866	1.000
equipes de	5049	205	1	43.866	1.000
escolha de	5049	205	1	43.866	1.000
esse modelo	5049	205	1	43.866	1.000
extensão rural	5049	205	1	43.866	1.000
no segundo	5049	205	1	43.866	1.000
novos modelos	5049	205	1	43.866	1.000
objetivo da	5049	205	1	43.866	1.000
os padrões	5049	205	1	43.866	1.000
passo que	5049	205	1	43.866	1.000
se destacar	5049	205	1	43.866	1.000
sua importância	5049	205	1	43.866	1.000
às vezes	5049	205	1	43.866	1.000
advanced economies	5080	204	1	43.652	1.000
also be	5080	204	1	43.652	1.000
apoio ao	5080	204	1	43.652	1.000
as medidas	5080	204	1	43.652	1.000
aspectos de	5080	204	1	43.652	1.000
avaliado pelo	5080	204	1	43.652	1.000
contribuição para	5080	204	1	43.652	1.000
da primeira	5080	204	1	43.652	1.000
dados obtidos	5080	204	1	43.652	1.000
de vantagem	5080	204	1	43.652	1.000
development scenario	5080	204	1	43.652	1.000
dos conselheiros	5080	204	1	43.652	1.000
dos trabalhadores	5080	204	1	43.652	1.000
economias emergentes	5080	204	1	43.652	1.000
em suma	5080	204	1	43.652	1.000
figura figura	5080	204	1	43.652	1.000
importante ressaltar	5080	204	1	43.652	1.000
included in	5080	204	1	43.652	1.000
man agement	5080	204	1	43.652	1.000
princípios da	5080	204	1	43.652	1.000
radar da	5080	204	1	43.652	1.000
suas necessidades	5080	204	1	43.652	1.000
tempo para	5080	204	1	43.652	1.000
voltado para	5080	204	1	43.652	1.000
aperfeiçoamento de	5111	203	1	43.438	1.000
busca da	5111	203	1	43.438	1.000
cana de	5111	203	1	43.438	1.000
como instrumento	5111	203	1	43.438	1.000
de amparo	5111	203	1	43.438	1.000
de interações	5111	203	1	43.438	1.000
de transporte	5111	203	1	43.438	1.000
depende de	5111	203	1	43.438	1.000
em segundo	5111	203	1	43.438	1.000
grande porte	5111	203	1	43.438	1.000
in other	5111	203	1	43.438	1.000
management in	5111	203	1	43.438	1.000
pequenos negócios	5111	203	1	43.438	1.000
planejamento de	5111	203	1	43.438	1.000
produção da	5111	203	1	43.438	1.000
que sua	5111	203	1	43.438	1.000
se relacionam	5111	203	1	43.438	1.000
tecnologia no	5111	203	1	43.438	1.000
é composto	5111	203	1	43.438	1.000
categoria de	5137	202	1	43.224	1.000
controle da	5137	202	1	43.224	1.000
correlação entre	5137	202	1	43.224	1.000
de santarém	5137	202	1	43.224	1.000
diferentes áreas	5137	202	1	43.224	1.000
escritórios de	5137	202	1	43.224	1.000
estados do	5137	202	1	43.224	1.000
estudantes de	5137	202	1	43.224	1.000
nas escolas	5137	202	1	43.224	1.000
por intermédio	5137	202	1	43.224	1.000
presentes em	5137	202	1	43.224	1.000
resource based	5137	202	1	43.224	1.000
resultados das	5137	202	1	43.224	1.000
se destacam	5137	202	1	43.224	1.000
com instituições	5166	201	1	43.010	1.000
com universidades	5166	201	1	43.010	1.000
dados que	5166	201	1	43.010	1.000
de comercialização	5166	201	1	43.010	1.000
de especialização	5166	201	1	43.010	1.000
diretor de	5166	201	1	43.010	1.000
do fluxo	5166	201	1	43.010	1.000
inovações que	5166	201	1	43.010	1.000
na política	5166	201	1	43.010	1.000
no inpi	5166	201	1	43.010	1.000
palabras clave	5166	201	1	43.010	1.000
resíduos sólidos	5166	201	1	43.010	1.000
como inovação	5187	200	1	42.796	1.000
da obra	5187	200	1	42.796	1.000
da revista	5187	200	1	42.796	1.000
da água	5187	200	1	42.796	1.000
de alagoas	5187	200	1	42.796	1.000
de funcionamento	5187	200	1	42.796	1.000
de notícias	5187	200	1	42.796	1.000
de observação	5187	200	1	42.796	1.000
de telecomunicações	5187	200	1	42.796	1.000
do aluno	5187	200	1	42.796	1.000
do art	5187	200	1	42.796	1.000
em análise	5187	200	1	42.796	1.000
emissions by	5187	200	1	42.796	1.000
empresa no	5187	200	1	42.796	1.000
identificação das	5187	200	1	42.796	1.000
na qualidade	5187	200	1	42.796	1.000
notar que	5187	200	1	42.796	1.000
orientação para	5187	200	1	42.796	1.000
os cursos	5187	200	1	42.796	1.000
pela sua	5187	200	1	42.796	1.000
product development	5187	200	1	42.796	1.000
relacionado com	5187	200	1	42.796	1.000
sur les	5187	200	1	42.796	1.000
tratamento do	5187	200	1	42.796	1.000
vice presidente	5187	200	1	42.796	1.000
à capacidade	5187	200	1	42.796	1.000
à educação	5187	200	1	42.796	1.000
agentes locais	5230	199	1	42.582	1.000
constata se	5230	199	1	42.582	1.000
de analisar	5230	199	1	42.582	1.000
de parceria	5230	199	1	42.582	1.000
distribuição dos	5230	199	1	42.582	1.000
do sujeito	5230	199	1	42.582	1.000
dos aspectos	5230	199	1	42.582	1.000
ele é	5230	199	1	42.582	1.000
melhoria do	5230	199	1	42.582	1.000
na europa	5230	199	1	42.582	1.000
necessidades do	5230	199	1	42.582	1.000
que dispõe	5230	199	1	42.582	1.000
us bilhões	5230	199	1	42.582	1.000
ao contexto	5256	198	1	42.368	1.000
as publicações	5256	198	1	42.368	1.000
atuação em	5256	198	1	42.368	1.000
business man	5256	198	1	42.368	1.000
camu camu	5256	198	1	42.368	1.000
caso dos	5256	198	1	42.368	1.000
caso em	5256	198	1	42.368	1.000
das dimensões	5256	198	1	42.368	1.000
das firmas	5256	198	1	42.368	1.000
de resposta	5256	198	1	42.368	1.000
demand growth	5256	198	1	42.368	1.000
depende da	5256	198	1	42.368	1.000
disponíveis para	5256	198	1	42.368	1.000
inovação ou	5256	198	1	42.368	1.000
metodologias de	5256	198	1	42.368	1.000
modo como	5256	198	1	42.368	1.000
mudança na	5256	198	1	42.368	1.000
na capacidade	5256	198	1	42.368	1.000
objetivos do	5256	198	1	42.368	1.000
os consumidores	5256	198	1	42.368	1.000
para explicar	5256	198	1	42.368	1.000
pontifícia universidade	5256	198	1	42.368	1.000
publicação de	5256	198	1	42.368	1.000
públicas para	5256	198	1	42.368	1.000
referem se	5256	198	1	42.368	1.000
their own	5256	198	1	42.368	1.000
aceito em	5295	197	1	42.154	1.000
al os	5295	197	1	42.154	1.000
apresentam se	5295	197	1	42.154	1.000
comparação entre	5295	197	1	42.154	1.000
comércio exterior	5295	197	1	42.154	1.000
critério de	5295	197	1	42.154	1.000
da cunha	5295	197	1	42.154	1.000
de autonomia	5295	197	1	42.154	1.000
do indivíduo	5295	197	1	42.154	1.000
emissões de	5295	197	1	42.154	1.000
figura apresenta	5295	197	1	42.154	1.000
gama de	5295	197	1	42.154	1.000
indústria farmacêutica	5295	197	1	42.154	1.000
issn gestão	5295	197	1	42.154	1.000
maneiras de	5295	197	1	42.154	1.000
no ranking	5295	197	1	42.154	1.000
produtos com	5295	197	1	42.154	1.000
produção operações	5295	197	1	42.154	1.000
responsabilidade social	5295	197	1	42.154	1.000
resultados encontrados	5295	197	1	42.154	1.000
se tratar	5295	197	1	42.154	1.000
aos recursos	5326	196	1	41.940	1.000
apoio financeiro	5326	196	1	41.940	1.000
banco palmas	5326	196	1	41.940	1.000
congresso brasileiro	5326	196	1	41.940	1.000
considera que	5326	196	1	41.940	1.000
controle do	5326	196	1	41.940	1.000
criada em	5326	196	1	41.940	1.000
da abordagem	5326	196	1	41.940	1.000
da academia	5326	196	1	41.940	1.000
de absorção	5326	196	1	41.940	1.000
de citações	5326	196	1	41.940	1.000
de doutorado	5326	196	1	41.940	1.000
de setores	5326	196	1	41.940	1.000
do discurso	5326	196	1	41.940	1.000
experiência do	5326	196	1	41.940	1.000
maria mielniczuk	5326	196	1	41.940	1.000
mas de	5326	196	1	41.940	1.000
nível superior	5326	196	1	41.940	1.000
os pontos	5326	196	1	41.940	1.000
pelo qual	5326	196	1	41.940	1.000
revista lusófona	5326	196	1	41.940	1.000
sociedade campinas	5326	196	1	41.940	1.000
unidades temáticas	5326	196	1	41.940	1.000
utilização das	5326	196	1	41.940	1.000
aos objetivos	5363	195	1	41.726	1.000
associado ao	5363	195	1	41.726	1.000
autores como	5363	195	1	41.726	1.000
capacidade absortiva	5363	195	1	41.726	1.000
casos em	5363	195	1	41.726	1.000
da agência	5363	195	1	41.726	1.000
da autonomia	5363	195	1	41.726	1.000
de implantação	5363	195	1	41.726	1.000
de promoção	5363	195	1	41.726	1.000
desenvolvimento novo	5363	195	1	41.726	1.000
dia de	5363	195	1	41.726	1.000
do aumento	5363	195	1	41.726	1.000
do primeiro	5363	195	1	41.726	1.000
dos consumidores	5363	195	1	41.726	1.000
em revista	5363	195	1	41.726	1.000
entrevistas com	5363	195	1	41.726	1.000
os negócios	5363	195	1	41.726	1.000
participação da	5363	195	1	41.726	1.000
pelo programa	5363	195	1	41.726	1.000
seu próprio	5363	195	1	41.726	1.000
sistema double	5363	195	1	41.726	1.000
sua utilização	5363	195	1	41.726	1.000
também como	5363	195	1	41.726	1.000
também em	5363	195	1	41.726	1.000
tecnológico de	5363	195	1	41.726	1.000
transmissão de	5363	195	1	41.726	1.000
título de	5363	195	1	41.726	1.000
vida das	5363	195	1	41.726	1.000
adoção da	5402	194	1	41.512	1.000
aquele que	5402	194	1	41.512	1.000
as funções	5402	194	1	41.512	1.000
as transformações	5402	194	1	41.512	1.000
capital intelectual	5402	194	1	41.512	1.000
da legislação	5402	194	1	41.512	1.000
de incubação	5402	194	1	41.512	1.000
de operações	5402	194	1	41.512	1.000
destacando se	5402	194	1	41.512	1.000
diálogo com	5402	194	1	41.512	1.000
envolvidos na	5402	194	1	41.512	1.000
inovação incremental	5402	194	1	41.512	1.000
mais amplo	5402	194	1	41.512	1.000
os conteúdos	5402	194	1	41.512	1.000
país de	5402	194	1	41.512	1.000
politécnico de	5402	194	1	41.512	1.000
reduzir os	5402	194	1	41.512	1.000
relatórios de	5402	194	1	41.512	1.000
se às	5402	194	1	41.512	1.000
sector in	5402	194	1	41.512	1.000
social como	5402	194	1	41.512	1.000
study in	5402	194	1	41.512	1.000
