Type	Rank	Freq	Range	NormFreq	NormRange
instituições de educação	5844	72	1	64.863	1.000
programa de pósgraduação	5844	72	1	64.863	1.000
sociedade em geral	5844	72	1	64.863	1.000
trabalho nas dinâmicas	5844	72	1	64.863	1.000
agentes de inovação	5997	71	1	63.962	1.000
objetivos do desenvolvimento	5997	71	1	63.962	1.000
quarta feira diário	5997	71	1	63.962	1.000
serviços por meio	5997	71	1	63.962	1.000
tese doutorado universidade	5997	71	1	63.962	1.000
transferência do conhecimento	5997	71	1	63.962	1.000
vitória da conquista	5997	71	1	63.962	1.000
área de conhecimento	5997	71	1	63.962	1.000
agricultura de precisão	6089	70	1	63.061	1.000
atuação dos conselhos	6089	70	1	63.061	1.000
caso do brasil	6089	70	1	63.061	1.000
desenvolvimento de soluções	6089	70	1	63.061	1.000
desenvolvimento do produto	6089	70	1	63.061	1.000
doutor em administração	6089	70	1	63.061	1.000
estudos em jornalismo	6089	70	1	63.061	1.000
estudos estratégicos ciência	6089	70	1	63.061	1.000
fabricação de máquinas	6089	70	1	63.061	1.000
federal da paraíba	6089	70	1	63.061	1.000
gestão de recursos	6089	70	1	63.061	1.000
gonçalves da cruz	6089	70	1	63.061	1.000
inovação de forma	6089	70	1	63.061	1.000
instituições de ciência	6089	70	1	63.061	1.000
lei de licitações	6089	70	1	63.061	1.000
mestre em administração	6089	70	1	63.061	1.000
método de produção	6089	70	1	63.061	1.000
nível de desenvolvimento	6089	70	1	63.061	1.000
organizações não governamentais	6089	70	1	63.061	1.000
providências diário oficial	6089	70	1	63.061	1.000
revista de história	6089	70	1	63.061	1.000
seleção implementação captura	6089	70	1	63.061	1.000
tecnologia de alimentos	6089	70	1	63.061	1.000
tecnologia de produção	6089	70	1	63.061	1.000
criação de patentes	6225	69	1	62.160	1.000
indicadores de desempenho	6225	69	1	62.160	1.000
início do estudo	6225	69	1	62.160	1.000
processo de projeto	6225	69	1	62.160	1.000
sociedade em rede	6225	69	1	62.160	1.000
sujeito de direito	6225	69	1	62.160	1.000
tratamento dos dados	6225	69	1	62.160	1.000
vale do silício	6225	69	1	62.160	1.000
agenda de inovação	6337	68	1	61.259	1.000
apoio à gestão	6337	68	1	61.259	1.000
camila teles saldanha	6337	68	1	61.259	1.000
caça de subsistência	6337	68	1	61.259	1.000
coleta de informações	6337	68	1	61.259	1.000
conhecimento habilidades º	6337	68	1	61.259	1.000
constituição da república	6337	68	1	61.259	1.000
consumo de energia	6337	68	1	61.259	1.000
código da propriedade	6337	68	1	61.259	1.000
dados de prioridade	6337	68	1	61.259	1.000
democrático de direito	6337	68	1	61.259	1.000
designer como promo	6337	68	1	61.259	1.000
educação revista lusófona	6337	68	1	61.259	1.000
estadual de londrina	6337	68	1	61.259	1.000
estratégicos ciência tecnologia	6337	68	1	61.259	1.000
evidências na administração	6337	68	1	61.259	1.000
faculdade de filosofia	6337	68	1	61.259	1.000
geração de empregos	6337	68	1	61.259	1.000
grau de maturidade	6337	68	1	61.259	1.000
habilidades º ano	6337	68	1	61.259	1.000
inovação revista brasileira	6337	68	1	61.259	1.000
liderança para inovação	6337	68	1	61.259	1.000
nacional seçãoi quarta	6337	68	1	61.259	1.000
pauta geral estudos	6337	68	1	61.259	1.000
pensamento em rede	6337	68	1	61.259	1.000
postos de trabalho	6337	68	1	61.259	1.000
qualidade do ensino	6337	68	1	61.259	1.000
quantidade de patentes	6337	68	1	61.259	1.000
revista pauta geral	6337	68	1	61.259	1.000
secretaria de desenvolvimento	6337	68	1	61.259	1.000
setor de atuação	6337	68	1	61.259	1.000
sondagem de inovação	6337	68	1	61.259	1.000
tor de tecnologias	6337	68	1	61.259	1.000
utilização de recursos	6337	68	1	61.259	1.000
área de pesquisa	6337	68	1	61.259	1.000
acesso aos recursos	6545	67	1	60.358	1.000
canais de comunicação	6545	67	1	60.358	1.000
católica do rio	6545	67	1	60.358	1.000
compartilhamento do conhecimento	6545	67	1	60.358	1.000
desenvolvimento de atividades	6545	67	1	60.358	1.000
direito à saúde	6545	67	1	60.358	1.000
fonte de dados	6545	67	1	60.358	1.000
formação de recursos	6545	67	1	60.358	1.000
gerenciamento de projetos	6545	67	1	60.358	1.000
graduação em ciência	6545	67	1	60.358	1.000
graduação em engenharia	6545	67	1	60.358	1.000
inovação nas organizações	6545	67	1	60.358	1.000
linha de pesquisa	6545	67	1	60.358	1.000
nacional seçãoi fevereiro	6545	67	1	60.358	1.000
plano de desenvolvimento	6545	67	1	60.358	1.000
realização da pesquisa	6545	67	1	60.358	1.000
soluções para problemas	6545	67	1	60.358	1.000
técnicas de produção	6545	67	1	60.358	1.000
